,Sample ID,Sample Name,Lab Name,Date Received,Date Completed,Strain,Category,Type,Pass/fail?,Fail Reason,Active,Regulator ID,Regulator Batch ID,Regulator Batch ID 2,Regulator Lot ID,Regulator Pre-Transfer ID,Batch ID,Batch Size,Batch Size Unit,Lot ID,Lot Size,Lot Size Unit,Harvest ID,Production Date,Manifest ID,Production Run ID,Units Per Serving,Servings Per Container,Unit Description,Container Description,cannabinoids_thca,cannabinoids_thcv,cannabinoids_cannabinoids_unit,cannabinoids_cbda,cannabinoids_cbga,cannabinoids_cbn,cannabinoids_cbdva,cannabinoids_cbd,cannabinoids_vitamin_e_acetate,cannabinoids_cbdv,cannabinoids_cbc,cannabinoids_d8_thc,cannabinoids_cbg,cannabinoids_d9_thc,cannabinoids_cbl,pesticides_daminozide,pesticides_mgk_264,pesticides_etoxazole,pesticides_methiocarb,pesticides_ethoprophos,pesticides_fludioxonil,pesticides_chlorpyrifos,pesticides_chlorantraniliprole,pesticides_clofentezine,pesticides_diazinon,pesticides_pyrethrins,pesticides_fipronil,pesticides_spiroxamine,pesticides_phosmet,pesticides_kresoxim_methyl,pesticides_etofenprox,pesticides_azoxystrobin,pesticides_dimethoate,pesticides_permethrins,pesticides_fenoxycarb,pesticides_methyl_parathion,pesticides_piperonyl_butoxide,pesticides_metalaxyl,pesticides_bifenazate,pesticides_hexythiazox,pesticides_abamectin,pesticides_paclobutrazol,pesticides_tebuconazole,pesticides_methomyl,pesticides_malathion,pesticides_prallethrin,pesticides_pyridaben,pesticides_cyfluthrin,pesticides_bifenthrin,pesticides_myclobutanil,pesticides_pesticides_unit,pesticides_acetamiprid,pesticides_imazalil,pesticides_spinosad,pesticides_fenpyroximate,pesticides_aldicarb,pesticides_boscalid,pesticides_cypermethrin,pesticides_oxamyl,pesticides_spiromesifen,pesticides_propiconazole,pesticides_chlorfenapyr,pesticides_trifloxystrobin,pesticides_thiamethoxam,pesticides_acephate,pesticides_carbaryl,pesticides_propoxur,pesticides_acequinocyl,pesticides_flonicamid,pesticides_thiacloprid,pesticides_dichlorvos,pesticides_imidacloprid,pesticides_naled,pesticides_spirotetramat,pesticides_carbofuran,microbials_aspergillus,microbials_coliforms,microbials_salmonella,microbials_aerobic_bacteria,microbials_ecoli,microbials_btgn_bacteria,microbials_yeast_and_mold,microbials_microbials_unit,solvents_propane,solvents_hexanes,solvents_chloroform,solvents_heptane,solvents_methylene_chloride,solvents_ethylene_oxide,solvents_trichloroethene,solvents_isopropanol,solvents_ethyl_ether,solvents_pentane,solvents_toluene,solvents_xylenes,solvents_butane,solvents_methanol,solvents_acetonitrile,solvents_ethyl_acetate,solvents_benzene,solvents_solvents_unit,solvents_acetone,solvents_1_2_dichloro_ethane,solvents_ethanol,terpenes_3_carene,terpenes_alpha_bisabolol,terpenes_alpha_pinene,terpenes_eucalyptol,terpenes_alpha_terpinene,terpenes_geraniol,terpenes_guaiol,terpenes_beta_pinene,terpenes_beta_myrcene,terpenes_fenchol,terpenes_isoborneol,terpenes_menthol,terpenes_caryophyllene_oxide,terpenes_ocimene,terpenes_citronellol,terpenes_eugenol,terpenes_ro_cymene,terpenes_camphene,terpenes_beta_caryophyllene,terpenes_alpha_humulene,terpenes_terpinolene,terpenes_trans_nerolidol,terpenes_geranyl_acetate,terpenes_gamma_terpinene,terpenes_alpha_phellandrene,terpenes_beta_ocimene,terpenes_terpenes_unit,terpenes_isopulegol,terpenes_cis_nerolidol,terpenes_linalool,terpenes_fenchone,terpenes_delta_limonene,moisture_percent_moisture,moisture_moisture_unit,homogeneity_homogeneity,homogeneity_homogeneity_unit,water_activity_water_activity_unit,water_activity_water_activity,metals_nickel,metals_chromium,metals_metals_unit,metals_mercury,metals_cadmium,metals_lead,metals_copper,metals_arsenic,foreign_matter_foreign_matter_unit,foreign_matter_other,foreign_matter_stems,foreign_matter_pests,Classification,Production Method,solvents_n_butane,solvents_2_methylpentane,solvents_heptanes,solvents_o_xylene,solvents_1_pentanol,solvents_n_hexane,solvents_ethylene_glycol,solvents_dimethyl_sulfoxide,solvents_n_pentane,solvents_p_xylene,solvents_2_butanol,solvents_pentanes,solvents_1_2_dimethoxy_ethane,solvents_2_3_dimethyl_butane,solvents_2_ethoxyethanol,solvents_cyclohexane,solvents_n_n_dimethylfromamide,solvents_1_propanol,solvents_2_butanone,solvents_3_methylpentane,solvents_1_butanol,solvents_butanes,solvents_ethyl_benzene,solvents_n_n_dimethylacetamide,solvents_tetrahydrofuran,solvents_2_2_dimethyl_butane,solvents_pyridine,solvents_isopentane,solvents_cumene,solvents_iso_butane,solvents_1_4_dioxane,cannabinoids_total,terpenes_total,"
"
406,CAM-211207-065,Jenny Kush 2Nd Press (Concentrate)  ,Cambium Analytica,12/07/2021,12/07/2021,"Jenny Kush
",Extracts,Other,Passed,,,1A4050300009A4D000019441,1A4050300009A4D000019439,,,,,,,,,,,,,,,,,,76.3%,,,0.00%,4.25%,,,,,0.00%,0.00%,,0.761%, 5.23 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.368%,0.111%,,0.0%,,0.0%,0.137%,1.050%,0.144%,0.184%,,0.130%,0.0%,,,,0.0%,2.490%,0.917%,0.019%,,0.0%,0.009%,0.0%,0.017%,,0.0%,0.208%,0.118%,0.007%,1.340%,,,,,,,,0.066,,,,,0.095,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.54%,7.332%,
407,CAM-211214-006,Blueberry Crumble Kief (Kief)  ,Cambium Analytica,12/14/2021,12/14/2021,"Blueberry Crumble
",Extracts,Other,Passed,,,1A40503000163DE000001563,1A40503000163DE000001526,,,,,,,,,,,,,,,,,,70.7%,,,0.00%,3.03%,,,,,0.00%,0.00%,,0.466%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"6,990.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.013%,0.089%,,0.002%,,0.0%,0.108%,0.944%,0.090%,0.112%,,0.014%,0.003%,,,,0.0%,0.434%,0.139%,0.016%,,0.0%,0.002%,0.0%,0.011%,,0.009%,0.073%,0.482%,0.002%,1.120%,,,,,,,,0.065,,,0,,1.170,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.29%,3.716%,
408,CAM-211214-010,Chem De La Chem (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Chem De La Chem
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001619,1A40503000163DF000001605,,,,,,,,,,,,,,,,,,29.7%,,,0.00%,0.653%,,,,,0.00%,0.00%,,0.0936%, 0.67 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,189.000,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.005%,0.047%,,0.002%,,0.0%,0.061%,0.565%,0.066%,0.081%,,0.009%,0.0%,,,,0.0%,0.473%,0.212%,0.007%,,0.0%,0.002%,0.0%,0.006%,,0.0%,0.033%,0.068%,0.002%,0.605%,,,,,,,,0.028,,,0.001,,5.160,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.12%,2.292%,
409,CAM-211214-012,Chem De La Chem (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Chem De La Chem
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001620,1A40503000163DF000001606,,,,,,,,,,,,,,,,,,29.9%,,,0.00%,0.674%,,,,,0.00%,0.00%,,0.106%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,361.000,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.006%,0.049%,,0.0%,,0.0%,0.062%,0.578%,0.071%,0.084%,,0.010%,0.002%,,,,0.0%,0.484%,0.208%,0.009%,,0.0%,0.002%,0.0%,0.007%,,0.0%,0.040%,0.070%,0.002%,0.641%,,,,,,,,0.026,,,0.001,,4.550,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3%,2.370%,
410,CAM-211214-013,Chem De La Chem Popcorn (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Chem De La Chem
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001621,1A40503000163DF000001607,,,,,,,,,,,,,,,,,,25.3%,,,0.00%,0.639%,,,,,0.00%,0.00%,,0.0801%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,168.000,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.019%,0.035%,,0.0%,,0.0%,0.054%,0.343%,0.055%,0.065%,,0.008%,0.001%,,,,0.0%,0.354%,0.154%,0.005%,,0.0%,0.002%,0.0%,0.004%,,0.0%,0.032%,0.051%,0.002%,0.423%,,,,,,,,0.047,,,0.001,,5.630,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.53%,1.641%,
411,CAM-211214-014,Uncle Bruce (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Uncle Bruce
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001622,1A40503000163DF000001600,,,,,,,,,,,,,,,,,,26.3%,,,0.00%,1.12%,,,,,0.00%,0.00%,,0.0120%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"16,000.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.016%,0.032%,,0.0%,,0.0%,0.036%,0.204%,0.032%,0.049%,,0.008%,0.0%,,,,0.0%,0.257%,0.101%,0.003%,,0.0%,0.001%,0.0%,0.003%,,0.0%,0.029%,0.210%,0.006%,0.282%,,,,,,,,0.005,,,0.002,,9.350,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75%,1.283%,
412,CAM-211214-016,Uncle Bruce Popcorn (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Uncle Bruce
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001623,1A40503000163DF000001601,,,,,,,,,,,,,,,,,,19.6%,,,0.00%,1.00%,,,,,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"18,600.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.014%,0.023%,,0.0%,,0.0%,0.027%,0.122%,0.024%,0.035%,,0.005%,0.0%,,,,0.0%,0.230%,0.093%,0.003%,,0.0%,0.001%,0.0%,,,0.0%,0.024%,0.151%,0.004%,0.206%,,,,,,,,0.019,,,0.002,,17.000,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.82%,0.975%,
413,CAM-211214-020,Blood Star Popcorn (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Blood Star
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001625,1A40503000163DF000001610,,,,,,,,,,,,,,,,,,12%,,,0.00%,0.320%,,,,,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"2,350.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.005%,0.007%,,0.0%,,0.0%,0.007%,0.269%,0.011%,0.015%,,0.006%,0.0%,,,,0.0%,0.123%,0.048%,0.002%,0.002%,0.0%,0.001%,0.0%,,,0.0%,0.021%,0.047%,0.001%,0.050%,,,,,,,,0.172,,,0.003,,8.180,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.45%,0.620%,
414,CAM-211214-022,Blueberry Crumble (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Blueberry Crumble
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001626,1A40503000163DF000001612,,,,,,,,,,,,,,,,,,30.1%,,,0.000300%,1.18%,,,,,0.00%,0.00%,,0.204%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"14,300.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.005%,0.039%,,0.0%,,0.0%,0.055%,0.654%,0.042%,0.053%,,0.008%,0.0%,,,,0.0%,0.279%,0.087%,0.005%,0.004%,0.0%,0.002%,0.0%,0.007%,,0.0%,0.026%,0.215%,0.002%,0.558%,,,,,,,,0.036,,,,,5.340,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.78%,2.059%,
415,CAM-211214-024,Blueberry Crumble (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Blueberry Crumble
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001627,1A40503000163DF000001613,,,,,,,,,,,,,,,,,,33.2%,,,0.00970%,1.29%,,,,,0.00%,0.00%,,0.243%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"42,100.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.015%,0.040%,,0.0%,,0.0%,0.039%,0.615%,0.043%,0.052%,,0.009%,0.001%,,,,0.0%,0.293%,0.089%,0.005%,0.004%,0.0%,0.002%,0.0%,0.006%,,0.0%,0.032%,0.214%,0.001%,0.550%,,,,,,,,0.014,,,0.001,,4.050,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.07%,2.027%,
416,CAM-211214-028,Blueberry Crumble (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Blueberry Crumble
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001628,1A40503000163DF000001614,,,,,,,,,,,,,,,,,,31.8%,,,0.0103%,1.36%,,,,,0.00%,0.00%,,0.252%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"22,800.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.013%,0.038%,,0.0%,,0.0%,0.035%,0.628%,0.039%,0.050%,,0.009%,0.002%,,,,0.0%,0.269%,0.082%,0.004%,,0.0%,0.002%,0.0%,0.006%,,0.0%,0.029%,0.208%,0.001%,0.531%,,,,,,,,0.004,,,0.002,,4.790,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.75%,1.966%,
417,CAM-211214-032,Blueberry Crumble Popcorn (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Blueberry Crumble
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001629,1A40503000163DF000001615,,,,,,,,,,,,,,,,,,20.8%,,,0.00%,1.10%,,,,,0.00%,0.00%,,0.124%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"14,300.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.004%,0.027%,,0.0%,,0.0%,0.031%,0.303%,0.028%,0.034%,,0.005%,0.0%,,,,0.0%,0.180%,0.057%,0.003%,,0.0%,0.001%,0.0%,0.004%,,0.0%,0.019%,0.123%,0.001%,0.360%,,,,,,,,0.015,,,0.002,,5.930,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26%,1.194%,
418,CAM-211214-034,Blueberry Crumble Popcorn (Flower)  ,Cambium Analytica,12/14/2021,12/14/2021,"Blueberry Crumble
",Plant,Flower - Cured,Passed,,,1A40503000163DF000001630,1A40503000163DF000001616,,,,,,,,,,,,,,,,,,20.2%,,,0.00%,1.02%,,,,,0.00%,0.00%,,0.125%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"18,100.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.004%,0.027%,,0.0%,,0.0%,0.034%,0.291%,0.027%,0.033%,,0.007%,0.001%,,,,0.0%,0.168%,0.053%,0.003%,,0.0%,0.001%,0.0%,0.004%,,0.0%,0.021%,0.121%,0.002%,0.353%,,,,,,,,0.022,,,0.001,,5.350,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.57%,1.165%,
419,CAM-211214-035,Blueberry Crumble Kief (Kief)  ,Cambium Analytica,12/14/2021,12/14/2021,"Blueberry Crumble
",Extracts,Other,Passed,,,1A40503000163DF000001604,1A40503000163DF000001617,,,,,,,,,,,,,,,,,,70.4%,,,0.00%,3.03%,,,,,0.00%,0.00%,,0.469%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,"18,600.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.005%,0.019%,,0.0%,,0.0%,0.021%,0.181%,0.021%,0.025%,,0.004%,0.0%,,,,0.0%,0.105%,0.034%,0.004%,0.003%,0.0%,0.001%,0.0%,0.003%,,0.0%,0.016%,0.089%,0.0%,0.236%,,,,,,,,0.117,,,0,,1.260,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.52%,0.777%,
420,CAM-211214-038,Mac Kief (Kief)  ,Cambium Analytica,12/14/2021,12/14/2021,"MAC
",Extracts,Other,Passed,,,1A4050300005720000006056,1A4050300005720000006040,,,,,,,,,,,,,,,,,,43.5%,,,0.00%,0.719%,,,,,0.00%,0.00%,,0.0633%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,862.000,,,,,,,,,,,,,,,,,,,,,,,0.0%,0.016%,0.037%,,0.0%,,0.0%,0.029%,0.020%,0.028%,0.033%,,0.005%,0.009%,,,,0.0%,0.086%,0.027%,0.003%,0.002%,0.0%,0.001%,0.0%,,,0.0%,0.018%,0.040%,0.002%,0.150%,,,,,,,,0.175,,,0.001,,3.980,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.97%,0.514%,
421,CAM-211228-092,Uncle Bruce (Flower)  ,Cambium Analytica,12/28/2021,12/28/2021,"Uncle Bruce
",Plant,Flower - Cured,Passed,,,1A405030001AC86000000100,1A405030001AC86000000095,,,,,,,,,,,,,,,,,,26.4%,,,0.00%,1.68%,,,,,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,"57,800.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.067%,0.030%,,0.0%,,0.0%,0.035%,0.196%,0.029%,0.047%,,0.006%,0.0%,,,,0.0%,0.288%,0.086%,,,0.0%,0.0%,0.0%,0.004%,,0.0%,0.019%,0.203%,0.006%,0.330%,,,,,,,,0.004,,,0.002,,7.790,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5%,1.375%,
422,CAM-211228-093,Uncle Bruce (Flower)  ,Cambium Analytica,12/28/2021,12/28/2021,"Uncle Bruce
",Plant,Flower - Cured,Passed,,,1A405030001AC86000000101,1A405030001AC86000000096,,,,,,,,,,,,,,,,,,24.6%,,,0.00%,1.71%,,,,,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,"18,100.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,0.072%,0.026%,,0.0%,,0.0%,0.030%,0.167%,0.036%,0.041%,,0.005%,0.0%,,,,0.0%,0.272%,0.080%,,,0.0%,0.0%,0.0%,0.004%,,0.0%,0.017%,0.190%,0.009%,0.275%,,,,,,,,0.008,,,0.002,,8.340,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.73%,1.250%,
423,CAM-211228-094,Uncle Bruce (Trim)  ,Cambium Analytica,12/28/2021,12/28/2021,"Uncle Bruce
",Extracts,Other,Passed,,,1A405030001AC86000000102,1A405030001AC86000000097,,,,,,,,,,,,,,,,,,19.8%,,,0.00%,0.919%,,,,,0.00%,0.00%,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,"9,710.000",,,,,,,,,,,,,,,,,,,,,,,0.0%,,0.024%,,0.0%,,0.0%,0.030%,0.118%,0.021%,0.030%,,0.004%,0.0%,,,,0.0%,0.295%,0.070%,0.002%,0.014%,0.0%,0.0%,0.0%,0.003%,,0.0%,0.017%,0.189%,0.0%,0.212%,,,,,,,,0.181,,,0.003,,5.300,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.05%,1.037%,
424,LN-20-AS-4025,Glueberry Bulk Flower,Viridis Labs,01/28/2020,02/03/2020,"Glueberry
",Plant,Trim,,,,1A4050100002CEE000000095,,,,,,,,,,,,,,,,,,,18.507 %,,,0.065 %,,0 %,,0 %,,,,,,0.847 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,LN-20-AS-4026,Do Si Dos Shake/Trim,Viridis Labs,01/28/2020,02/03/2020,"Do Si Dos
",Plant,Trim,,,,1A4050100002CF2000000195,,,,,,,,,,,,,,,,,,,10.058 %,,,0.017 %,,0 %,,0 %,,,,,,0.56 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,LN-20-AS-4026,Do Si Dos Shake/Trim,Viridis Labs,01/28/2020,02/03/2020,"Do Si Dos
",Plant,Trim,,,,1A4050100002CF2000000195,,,,,,,,,,,,,,,,,,,10.058 %,,,0.017 %,,0 %,,0 %,,,,,,0.56 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,LN-20-AS-4027,Blood Star Shake/Trim,Viridis Labs,01/28/2020,02/03/2020,"Blood Star
",Plant,Trim,,,,1A4050100002CF3000000096,,,,,,,,,,,,,,,,,,,12.22 %,,,0.025 %,,0 %,,0 %,,,,,,0.484 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,LN-20-AS-4028,Blood Star Shake/Trim,Viridis Labs,01/28/2020,02/03/2020,"Blood Star
",Plant,Trim,,,,1A4050100002CF3000000098,,,,,,,,,,,,,,,,,,,13.621 %,,,0.025 %,,0 %,,0 %,,,,,,0.638 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,LN-20-CS-395,Light Saber,Viridis Labs,03/06/2020,03/16/2020,"Light Saber
",Plant,Trim,,,,1A4050100001E15000000992,1A4050100001E15000000915,,,,,,,,,,,,,,,,,,9.89 %,,,0.02 %,,0.006 %,,0 %,,,,,,0.845 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,LN-20-CS-396,Starburst,Viridis Labs,03/06/2020,03/16/2020,"Starburst
",Plant,Trim,,,,1A4050100001E15000000993,1A4050100001E15000000909,,,,,,,,,,,,,,,,,,6.833 %,,,0.016 %,,0 %,,0 %,,,,,,0.31 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,LN-20-CS-397,Rare Amnesia,Viridis Labs,03/06/2020,03/16/2020,"Rare Amnesia
",Plant,Trim,,,,1A4050100001E15000000994,1A4050100001E15000000953,,,,,,,,,,,,,,,,,,11.371 %,,,0.01 %,,0 %,,0 %,,,,,,0.438 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,LN-20-CS-398,Light Saber,Viridis Labs,03/06/2020,03/16/2020,"Light Saber
",Plant,Trim,,,,1A4050100001E15000000995,1A4050100001E15000000912,,,,,,,,,,,,,,,,,,10.88 %,,,0.024 %,,0.011 %,,0 %,,,,,,0.901 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,LN-20-CS-401,BLueberry Crumble,Viridis Labs,03/06/2020,03/16/2020,"Blueberry Crumble
",Plant,Trim,,,,1A4050100002CED000000175,1A4050100002CED000000157,,,,,,,,,,,,,,,,,,22.574 %,,,0.061 %,,0 %,,0 %,,,,,,0.328 %,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
